,Unnamed: 0,Customer_id,Customer_age,Customer_sex,Customer_type,Customer_city,Visits,Device_used,Device_Platform,Existing_Customer,Product_id,product_visit,Days_in_cart,Viewd_in_cart,Price,Transcation_amount,discount_offered,Warranty,Warranty_period,Product_age,Support_type,Support_mode,Support_satisfaction,Revenue_Impact,Region,State,Zone,Product_comparison,Tech_score,Purchase_power,Thinking_score,service_category
514,514,515,51,Male,Old,Visakhapatnam,135,Mobile/Tablet,Android,Yes,4,6,24,7,33668,25924,23,0,0,25,Product_upgrade,Customer_support,3,10100,Metro,Andhra Pradesh,South,3,2,3,3,Silver1
515,515,516,51,Female,Old,Madurai,101,Mobile/Tablet,Android,Yes,4,6,12,3,33668,29627,12,0,0,36,Product_upgrade,Customer_support,5,10100,Non Metro,Tamil Nadu,South,1,2,3,3,Silver1
516,516,517,57,Male,Old,Kurnool,108,Laptop/PC,Windows,No,4,6,17,5,33668,25924,23,1,8,4,Technical_Queries,Remote_sharing,4,0,Non Metro,Andhra Pradesh,South,4,4,3,3,Silver1
517,517,518,35,Male,Old,Bijapur,182,Laptop/PC,Linux,No,3,1,27,8,47192,39169,17,0,0,28,Product_upgrade,Customer_support,5,14157,Non Metro,Karnartaka,South,4,9,5,3,Silver2
518,518,519,35,Male,Old,Firozabad,149,Mobile/Tablet,iOS,Yes,4,1,19,5,33668,27944,17,1,9,3,Technical_Queries,Customer_support,5,0,Non Metro,Uttar Pradesh,North,4,4,7,3,Gold1
519,519,520,24,Female,Young,Ahmedabad,169,Mobile/Tablet,iOS,No,1,6,40,16,89528,74308,17,1,3,9,Technical_Queries,Remote_sharing,5,0,Metro,Gujrat,West,4,4,10,5,Platinum1
520,520,521,31,Female,Young,Tirupati,132,Mobile/Tablet,iOS,No,2,7,58,23,86114,75780,12,1,1,11,Parts_change,Service_center,4,1919,Non Metro,Andhra Pradesh,South,4,4,10,5,Platinum1
521,521,522,48,Female,Old,Meerut,146,Mobile/Tablet,iOS,Yes,3,6,23,6,47192,41528,12,0,0,15,Product_upgrade,Customer_support,3,14157,Non Metro,Uttar Pradesh,North,2,2,9,3,Platinum1
522,522,523,24,Female,Young,Mangalore,135,Mobile/Tablet,Android,Yes,0,10,44,17,56323,53506,5,1,6,6,Technical_Queries,Customer_support,4,0,Non Metro,Karnartaka,South,9,4,5,5,Silver1
523,523,524,42,Male,Middle,Bikaner,71,Laptop/PC,Windows,Yes,4,4,16,4,33668,27944,17,0,0,26,Parts_change,Service_center,4,1646,Non Metro,Rajasthan,West,4,4,3,3,Silver1
524,524,525,43,Female,Middle,Palakkad,169,Laptop/PC,Windows,No,4,4,22,6,33668,27944,17,1,10,2,Technical_Queries,Remote_sharing,4,0,Non Metro,Kerela,South,3,2,3,3,Silver1
525,525,526,27,Male,Young,Lucknow,146,Laptop/PC,Linux,No,2,4,53,21,86114,66307,23,0,0,28,Parts_change,Service_center,5,567,Non Metro,Uttar Pradesh,North,4,9,6,5,Gold2
526,526,527,27,Male,Young,Jaipur,140,Laptop/PC,Linux,Yes,0,4,28,11,56323,45621,19,0,0,38,Product_upgrade,Customer_support,2,16896,Non Metro,Rajasthan,West,4,9,5,4,Silver2
527,527,528,50,Female,Old,Firozabad,144,Mobile/Tablet,Android,No,5,1,27,8,78227,74315,5,0,0,22,Parts_change,Service_center,4,1878,Non Metro,Uttar Pradesh,North,2,2,6,3,Gold1
528,528,529,57,Female,Old,Jalandhar,127,Mobile/Tablet,iOS,Yes,5,6,3,0,78227,64928,17,0,0,31,Product_upgrade,Customer_support,3,23468,Non Metro,Punjab,North,1,2,10,2,Platinum1
529,529,530,19,Female,Young,Moradabad,184,Mobile/Tablet,iOS,Yes,0,6,53,21,56323,45621,19,0,0,13,Product_upgrade,Customer_support,4,16896,Non Metro,Uttar Pradesh,North,3,2,9,5,Platinum1
530,530,531,59,Female,Old,Rajkot,124,Mobile/Tablet,Android,No,3,5,7,2,47192,36337,23,1,7,5,Technical_Queries,Customer_support,5,0,Non Metro,Gujrat,West,3,2,5,2,Silver1
531,531,532,34,Male,Young,Kolhapur,147,Laptop/PC,Windows,Yes,0,5,26,10,56323,53506,5,0,0,39,Product_upgrade,Customer_support,2,16896,Non Metro,Maharashtra,South,6,3,5,3,Silver1
532,532,533,30,Female,Young,Moradabad,151,Mobile/Tablet,iOS,No,0,4,52,20,56323,46748,17,0,0,26,Product_upgrade,Customer_support,4,16896,Non Metro,Uttar Pradesh,North,4,4,9,5,Platinum1
533,533,534,57,Male,Old,Pondicherry,133,Mobile/Tablet,iOS,Yes,3,3,20,6,47192,39169,17,0,0,24,Product_upgrade,Customer_support,2,14157,Non Metro,Tamil Nadu,South,3,2,9,3,Platinum1
534,534,535,34,Female,Young,Vasai-VirarCity,184,Laptop/PC,Windows,No,0,4,52,20,56323,45621,19,0,0,21,Product_upgrade,Customer_support,3,16896,Non Metro,Maharashtra,South,3,2,5,5,Silver1
535,535,536,51,Male,Old,Tiruchirappalli,124,Laptop/PC,Linux,No,3,6,12,3,47192,38225,19,1,0,12,Parts_change,Service_center,5,2476,Non Metro,Tamil Nadu,South,1,7,5,3,Silver2
536,536,537,51,Female,Old,Goa,137,Mobile/Tablet,Android,No,5,3,9,2,78227,63363,19,0,0,32,Parts_change,Service_center,4,2056,Non Metro,Goa,South,4,4,6,2,Gold1
537,537,538,28,Female,Young,Jamshedpur,205,Laptop/PC,Windows,No,2,4,52,20,86114,71474,17,1,11,1,Technical_Queries,Customer_support,5,0,Non Metro,Jharkhand,East,9,4,6,5,Gold1
538,538,539,19,Male,Young,Jabalpur,214,Laptop/PC,Windows,No,1,4,31,12,89528,74308,17,0,0,24,Product_upgrade,Customer_support,2,26858,Non Metro,Madhya Pradesh,West,5,3,6,5,Gold1
539,539,540,48,Male,Old,Cuttack,146,Laptop/PC,Windows,Yes,4,5,8,2,33668,27944,17,0,0,16,Product_upgrade,Customer_support,3,10100,Non Metro,Orissa,East,4,4,3,2,Silver1
540,540,541,24,Male,Young,Bareilly,210,Laptop/PC,Windows,No,0,5,32,12,56323,53506,5,1,2,10,Parts_change,Service_center,4,2404,Non Metro,Uttar Pradesh,North,7,4,5,5,Silver1
541,541,542,49,Female,Old,Surat,125,Laptop/PC,Windows,No,3,6,24,7,47192,36337,23,1,11,1,Technical_Queries,Remote_sharing,4,0,Metro,Gujrat,West,1,2,5,3,Silver1
542,542,543,29,Female,Young,Warangal,201,Laptop/PC,Windows,No,3,9,58,23,47192,36337,23,1,12,0,Technical_Queries,Customer_support,4,0,Non Metro,Telangana,South,5,3,5,5,Silver1
543,543,544,22,Female,Young,Jaipur,183,Mobile/Tablet,Android,No,1,6,59,23,89528,78784,12,1,4,8,Technical_Queries,Customer_support,5,0,Non Metro,Rajasthan,West,4,4,6,5,Gold1
544,544,545,21,Female,Young,Amritsar,202,Laptop/PC,Linux,Yes,0,10,52,20,56323,49564,12,0,0,18,Parts_change,Service_center,5,1615,Non Metro,Punjab,North,6,8,5,5,Silver2
545,545,546,19,Male,Young,Chennai,188,Mobile/Tablet,Android,Yes,1,10,58,23,89528,74308,17,0,0,38,Product_upgrade,Customer_support,2,26858,Metro,Tamil Nadu,South,3,2,6,5,Gold1
546,546,547,29,Male,Young,Raipur,181,Mobile/Tablet,Android,No,0,10,33,13,56323,43368,23,0,0,16,Parts_change,Service_center,4,2182,Non Metro,Chattisgarh,East,7,4,5,5,Silver1
547,547,548,45,Male,Middle,Asansol,130,Mobile/Tablet,Android,No,2,6,35,10,86114,81808,5,0,0,33,Product_upgrade,Customer_support,3,25834,Non Metro,West Bengal,East,3,2,6,4,Gold1
548,548,549,39,Male,Middle,Bhavnagar,67,Mobile/Tablet,Android,No,2,6,12,3,86114,71474,17,1,11,1,Technical_Queries,Remote_sharing,4,0,Non Metro,Gujrat,West,4,4,6,3,Gold1
549,549,550,57,Male,Old,Bhiwandi,133,Laptop/PC,Linux,Yes,3,1,2,0,47192,38225,19,1,0,12,Parts_change,Service_center,5,864,Non Metro,Maharashtra,South,3,7,5,2,Silver2
550,550,551,34,Female,Young,Bhiwandi,206,Mobile/Tablet,Android,No,2,4,55,22,86114,66307,23,1,1,11,Technical_Queries,Customer_support,4,0,Non Metro,Maharashtra,South,4,4,6,5,Gold1
551,551,552,43,Male,Middle,Kolkata,84,Laptop/PC,Windows,No,2,4,14,4,86114,75780,12,0,0,17,Parts_change,Service_center,4,2413,Metro,West Bengal,East,4,4,6,3,Gold1
552,552,553,56,Male,Old,Vijayawada,129,Mobile/Tablet,iOS,No,4,3,22,6,33668,27271,19,1,2,10,Technical_Queries,Remote_sharing,4,0,Non Metro,Andhra Pradesh,South,2,2,7,3,Gold1
553,553,554,57,Female,Old,Vijayawada,126,Laptop/PC,Linux,No,4,6,15,4,33668,31984,5,1,6,6,Technical_Queries,Remote_sharing,4,0,Non Metro,Andhra Pradesh,South,2,7,3,3,Silver2
554,554,555,38,Male,Middle,Kozhikode,155,Mobile/Tablet,iOS,Yes,3,7,23,6,47192,39169,17,1,3,9,Technical_Queries,Remote_sharing,4,0,Non Metro,Kerela,South,6,3,9,3,Platinum1
555,555,556,18,Male,Young,Pune,168,Mobile/Tablet,Android,Yes,1,7,52,20,89528,72517,19,0,0,24,Parts_change,Service_center,4,2465,Metro,Maharashtra,South,5,3,6,5,Gold1
556,556,557,55,Female,Old,Aurangabad,150,Mobile/Tablet,iOS,Yes,3,5,28,8,47192,39169,17,0,0,35,Parts_change,Service_center,5,1318,Non Metro,Uttar Pradesh,North,3,2,9,3,Platinum1
557,557,558,38,Female,Middle,Gulbarga,70,Mobile/Tablet,Android,Yes,4,4,38,11,33668,27271,19,1,4,8,Technical_Queries,Remote_sharing,5,0,Non Metro,Karnartaka,South,5,3,3,5,Silver1
558,558,559,32,Female,Young,Bijapur,184,Mobile/Tablet,Android,Yes,1,6,49,19,89528,68936,23,1,11,1,Technical_Queries,Remote_sharing,4,0,Non Metro,Karnartaka,South,3,2,6,5,Gold1
559,559,560,41,Male,Middle,Bangalore,103,Mobile/Tablet,Android,Yes,2,3,14,4,86114,75780,12,0,0,27,Parts_change,Service_center,5,2072,Metro,Karnartaka,South,6,3,6,3,Gold1
560,560,561,40,Female,Middle,Tirunelveli,171,Mobile/Tablet,Android,No,4,7,11,3,33668,25924,23,1,10,2,Technical_Queries,Remote_sharing,4,0,Non Metro,Tamil Nadu,South,3,2,3,3,Silver1
561,561,562,46,Male,Old,Tirupati,150,Laptop/PC,Linux,Yes,5,3,4,1,78227,74315,5,0,0,27,Product_upgrade,Customer_support,4,23468,Non Metro,Andhra Pradesh,South,4,9,6,2,Gold2
562,562,563,23,Male,Young,Nanded,138,Laptop/PC,Linux,No,1,3,39,15,89528,68936,23,1,4,8,Technical_Queries,Remote_sharing,4,0,Non Metro,Maharashtra,South,5,8,6,5,Gold2
563,563,564,54,Female,Old,Nashik,101,Laptop/PC,Windows,Yes,4,6,14,4,33668,25924,23,0,0,35,Product_upgrade,Customer_support,3,10100,Non Metro,Maharashtra,South,2,2,3,3,Silver1
564,564,565,22,Male,Young,Sangli,130,Mobile/Tablet,iOS,No,1,6,53,21,89528,74308,17,1,10,2,Technical_Queries,Remote_sharing,4,0,Non Metro,Maharashtra,South,5,3,10,5,Platinum1
565,565,566,26,Female,Young,Ajmer,139,Mobile/Tablet,Android,No,1,6,57,22,89528,85051,5,0,0,31,Product_upgrade,Customer_support,4,26858,Non Metro,Rajasthan,West,4,4,6,5,Gold1
566,566,567,23,Female,Young,Tiruppur,133,Mobile/Tablet,iOS,Yes,2,6,49,19,86114,66307,23,0,0,28,Parts_change,Service_center,4,876,Non Metro,Tamil Nadu,South,6,3,10,5,Platinum1
567,567,568,37,Female,Middle,Bhilai,129,Mobile/Tablet,Android,Yes,4,4,24,7,33668,27944,17,1,3,9,Parts_change,Service_center,5,846,Non Metro,Chattisgarh,East,7,4,3,3,Silver1
568,568,569,27,Female,Young,Mysore,148,Laptop/PC,Linux,Yes,1,4,56,22,89528,85051,5,1,9,3,Technical_Queries,Customer_support,4,0,Non Metro,Karnartaka,South,3,7,6,5,Gold2
569,569,570,59,Male,Old,Kozhikode,120,Laptop/PC,Windows,Yes,5,6,8,2,78227,63363,19,0,0,28,Product_upgrade,Customer_support,2,23468,Non Metro,Kerela,South,3,2,6,2,Gold1
570,570,571,58,Female,Old,Madurai,122,Laptop/PC,Windows,Yes,3,3,19,5,47192,39169,17,1,10,2,Technical_Queries,Remote_sharing,5,0,Non Metro,Tamil Nadu,South,3,2,5,3,Silver1
571,571,572,29,Male,Young,Bhavnagar,168,Mobile/Tablet,Android,Yes,1,3,47,18,89528,74308,17,0,0,31,Product_upgrade,Customer_support,4,26858,Non Metro,Gujrat,West,3,2,6,5,Gold1
572,572,573,29,Female,Young,Kurnool,161,Laptop/PC,Linux,Yes,0,9,60,24,56323,45621,19,0,0,28,Parts_change,Service_center,5,1696,Non Metro,Andhra Pradesh,South,7,9,5,5,Silver2
573,573,574,53,Male,Old,Nellore,137,Laptop/PC,Linux,No,3,6,16,4,47192,44832,5,0,0,39,Product_upgrade,Customer_support,2,14157,Non Metro,Andhra Pradesh,South,4,9,5,3,Silver2
574,574,575,49,Female,Old,Agra,127,Laptop/PC,Windows,Yes,5,5,10,3,78227,64928,17,1,12,0,Technical_Queries,Remote_sharing,5,0,Non Metro,Uttar Pradesh,North,1,2,6,2,Gold1
575,575,576,22,Female,Young,Malappuram,183,Laptop/PC,Windows,No,0,7,42,16,56323,45621,19,1,8,4,Technical_Queries,Remote_sharing,4,0,Non Metro,Kerela,South,6,3,5,5,Silver1
576,576,577,21,Female,Young,Kolkata,187,Laptop/PC,Windows,Yes,1,4,57,22,89528,74308,17,0,0,14,Product_upgrade,Customer_support,2,26858,Metro,West Bengal,East,4,4,6,5,Gold1
577,577,578,39,Female,Middle,Kannur,134,Laptop/PC,Linux,No,2,8,10,3,86114,69752,19,1,0,12,Parts_change,Service_center,5,750,Non Metro,Kerela,South,5,8,6,2,Gold2
578,578,579,24,Male,Young,Coimbatore,150,Mobile/Tablet,iOS,No,0,8,25,10,56323,53506,5,0,0,16,Parts_change,Service_center,5,1919,Metro,Andhra Pradesh,South,5,3,9,3,Platinum1
579,579,580,29,Male,Young,Thrissur,188,Laptop/PC,Windows,Yes,0,8,25,10,56323,53506,5,1,6,6,Technical_Queries,Customer_support,5,0,Non Metro,Kerela,South,8,4,5,3,Silver1
580,580,581,22,Male,Young,Chandigarh,149,Laptop/PC,Windows,No,2,8,54,21,86114,71474,17,1,3,9,Parts_change,Service_center,4,2415,Non Metro,Punjab,North,6,3,6,5,Gold1
581,581,582,23,Female,Young,Durgapur,178,Mobile/Tablet,Android,No,1,10,49,19,89528,78784,12,1,4,8,Parts_change,Service_center,5,1932,Non Metro,West Bengal,East,6,3,6,5,Gold1
582,582,583,50,Male,Old,BokaroSteelCity,117,Laptop/PC,Linux,Yes,5,6,11,3,78227,68839,12,1,3,9,Parts_change,Service_center,4,1182,Non Metro,Jharkhand,East,1,7,6,3,Gold2
583,583,584,49,Male,Old,Palakkad,110,Laptop/PC,Linux,Yes,3,5,22,6,47192,41528,12,0,0,36,Product_upgrade,Customer_support,2,14157,Non Metro,Kerela,South,4,9,5,3,Silver2
584,584,585,50,Male,Old,Guntur,111,Laptop/PC,Linux,No,4,1,15,4,33668,27271,19,1,8,4,Technical_Queries,Customer_support,4,0,Non Metro,Andhra Pradesh,South,3,7,3,3,Silver2
585,585,586,53,Male,Old,Jhansi,103,Laptop/PC,Windows,No,3,1,10,3,47192,41528,12,0,0,38,Product_upgrade,Customer_support,2,14157,Non Metro,Uttar Pradesh,North,3,2,5,2,Silver1
586,586,587,53,Male,Old,Kottayam,145,Laptop/PC,Linux,Yes,4,5,19,5,33668,31984,5,1,11,1,Technical_Queries,Customer_support,5,0,Non Metro,Kerela,South,4,9,3,3,Silver2
587,587,588,53,Male,Old,Jaipur,118,Laptop/PC,Linux,No,4,6,2,0,33668,29627,12,0,0,26,Product_upgrade,Customer_support,2,10100,Non Metro,Rajasthan,West,4,9,3,2,Silver2
588,588,589,26,Female,Young,Hubli–Dharwad,184,Laptop/PC,Linux,No,0,4,41,16,56323,45621,19,0,0,21,Product_upgrade,Customer_support,5,16896,Non Metro,Karnartaka,South,4,9,5,5,Silver2
589,589,590,27,Male,Young,Kolkata,210,Laptop/PC,Windows,No,0,4,42,16,56323,43368,23,0,0,24,Parts_change,Service_center,5,549,Metro,West Bengal,East,3,2,5,5,Silver1
590,590,591,27,Female,Young,Jabalpur,203,Mobile/Tablet,iOS,Yes,1,7,60,24,89528,68936,23,0,0,15,Product_upgrade,Customer_support,3,26858,Non Metro,Madhya Pradesh,West,8,4,10,5,Platinum1
591,591,592,59,Female,Old,Vijayawada,121,Laptop/PC,Linux,No,3,3,12,3,47192,36337,23,0,0,18,Product_upgrade,Customer_support,4,14157,Non Metro,Andhra Pradesh,South,4,9,5,3,Silver2
592,592,593,31,Female,Young,Varanasi,137,Mobile/Tablet,Android,Yes,0,7,53,21,56323,46748,17,0,0,21,Product_upgrade,Customer_support,5,16896,Non Metro,Uttar Pradesh,North,4,4,5,5,Silver1
593,593,594,27,Male,Young,Meerut,143,Laptop/PC,Windows,Yes,0,7,29,11,56323,45621,19,0,0,33,Parts_change,Service_center,5,1055,Non Metro,Uttar Pradesh,North,3,2,5,4,Silver1
594,594,595,43,Female,Middle,Tirupati,179,Laptop/PC,Linux,Yes,2,8,33,9,86114,71474,17,1,7,5,Technical_Queries,Customer_support,5,0,Non Metro,Andhra Pradesh,South,6,8,6,4,Gold2
595,595,596,51,Male,Old,Bhubaneswar,134,Laptop/PC,Linux,Yes,5,1,19,5,78227,60234,23,1,12,0,Technical_Queries,Customer_support,4,0,Non Metro,Orissa,East,1,7,6,3,Gold2
596,596,597,42,Male,Middle,Tiruchirappalli,65,Mobile/Tablet,Android,No,4,4,23,6,33668,27944,17,1,8,4,Technical_Queries,Remote_sharing,5,0,Non Metro,Tamil Nadu,South,3,2,3,3,Silver1
597,597,598,43,Female,Middle,Solapur,107,Mobile/Tablet,Android,No,2,4,12,3,86114,75780,12,0,0,17,Product_upgrade,Customer_support,3,25834,Non Metro,Maharashtra,South,5,3,6,3,Gold1
598,598,599,57,Male,Old,Gwalior,133,Laptop/PC,Linux,Yes,3,6,12,3,47192,41528,12,0,0,19,Parts_change,Service_center,5,1378,Non Metro,Madhya Pradesh,West,1,7,5,3,Silver2
599,599,600,45,Male,Middle,Lucknow,144,Laptop/PC,Linux,No,4,6,13,3,33668,31984,5,1,4,8,Technical_Queries,Remote_sharing,5,0,Non Metro,Uttar Pradesh,North,4,9,3,3,Silver2
600,600,601,41,Female,Middle,Mangalore,156,Mobile/Tablet,Android,Yes,2,6,19,5,86114,71474,17,1,5,7,Technical_Queries,Remote_sharing,4,0,Non Metro,Karnartaka,South,5,3,6,3,Gold1
601,601,602,58,Male,Old,Bhiwandi,104,Laptop/PC,Linux,Yes,5,3,22,6,78227,64928,17,1,8,4,Technical_Queries,Customer_support,5,0,Non Metro,Maharashtra,South,4,9,6,3,Gold2
602,602,603,18,Male,Young,Kottayam,178,Mobile/Tablet,Android,Yes,1,3,38,15,89528,68936,23,1,12,0,Technical_Queries,Customer_support,4,0,Non Metro,Kerela,South,3,2,6,5,Gold1
603,603,604,34,Male,Young,Erode,145,Laptop/PC,Linux,Yes,2,3,42,16,86114,66307,23,1,9,3,Technical_Queries,Remote_sharing,4,0,Non Metro,Tamil Nadu,South,3,7,6,5,Gold2
604,604,605,31,Female,Young,Bhopal,209,Laptop/PC,Linux,No,0,9,40,16,56323,43368,23,0,0,15,Product_upgrade,Customer_support,5,16896,Non Metro,Madhya Pradesh,West,4,9,5,5,Silver2
605,605,606,38,Female,Middle,Mumbai,102,Laptop/PC,Linux,No,3,6,12,3,47192,41528,12,1,5,7,Technical_Queries,Remote_sharing,5,0,Metro,Maharashtra,South,7,9,5,3,Silver2
606,606,607,50,Male,Old,Hyderabad,133,Laptop/PC,Windows,No,5,1,25,7,78227,68839,12,0,0,28,Product_upgrade,Customer_support,2,23468,Metro,Telangana,South,1,2,6,3,Gold1
607,607,608,28,Male,Young,Kozhikode,169,Laptop/PC,Linux,No,2,1,54,21,86114,75780,12,0,0,39,Product_upgrade,Customer_support,5,25834,Non Metro,Kerela,South,8,9,6,5,Gold2
608,608,609,39,Female,Middle,Vijayawada,88,Mobile/Tablet,Android,Yes,4,8,40,12,33668,31984,5,1,12,0,Technical_Queries,Customer_support,4,0,Non Metro,Andhra Pradesh,South,5,3,3,5,Silver1
609,609,610,41,Female,Middle,Cuttack,131,Laptop/PC,Windows,Yes,4,8,34,10,33668,31984,5,0,0,28,Parts_change,Service_center,4,1252,Non Metro,Orissa,East,5,3,3,4,Silver1
610,610,611,58,Male,Old,Tiruppur,147,Mobile/Tablet,iOS,No,3,3,8,2,47192,44832,5,1,9,3,Technical_Queries,Customer_support,5,0,Non Metro,Tamil Nadu,South,4,4,9,2,Platinum1
611,611,612,51,Female,Old,Kollam,125,Mobile/Tablet,Android,Yes,3,6,17,5,47192,38225,19,0,0,30,Parts_change,Service_center,4,2037,Non Metro,Kerela,South,3,2,5,3,Silver1
612,612,613,19,Male,Young,Indore,173,Mobile/Tablet,iOS,No,1,6,48,19,89528,68936,23,1,10,2,Technical_Queries,Customer_support,4,0,Non Metro,Madhya Pradesh,West,5,3,10,5,Platinum1
613,613,614,49,Male,Old,Vadodara,122,Laptop/PC,Linux,Yes,4,6,28,8,33668,27944,17,1,8,4,Technical_Queries,Remote_sharing,5,0,Non Metro,Gujrat,West,1,7,3,3,Silver2
614,614,615,25,Male,Young,Mysore,174,Laptop/PC,Linux,No,2,6,37,14,86114,69752,19,1,11,1,Technical_Queries,Remote_sharing,5,0,Non Metro,Karnartaka,South,7,9,6,5,Gold2
615,615,616,26,Male,Young,Thrissur,218,Mobile/Tablet,Android,Yes,2,6,36,14,86114,69752,19,1,4,8,Parts_change,Service_center,5,2452,Non Metro,Kerela,South,9,4,6,5,Gold1
616,616,617,28,Female,Young,Vellore,141,Mobile/Tablet,iOS,Yes,2,7,40,16,86114,66307,23,1,5,7,Technical_Queries,Customer_support,4,0,Non Metro,Tamil Nadu,South,6,3,10,5,Platinum1
617,617,618,18,Male,Young,Salem,130,Laptop/PC,Linux,No,2,7,30,12,86114,69752,19,1,6,6,Technical_Queries,Customer_support,5,0,Non Metro,Tamil Nadu,South,4,9,6,4,Gold2
618,618,619,44,Male,Middle,Amravati,175,Laptop/PC,Linux,No,3,8,38,11,47192,41528,12,0,0,38,Product_upgrade,Customer_support,4,14157,Non Metro,Maharashtra,South,4,9,5,5,Silver2
619,619,620,19,Female,Young,Gulbarga,133,Mobile/Tablet,iOS,Yes,3,6,44,17,47192,44832,5,1,9,3,Technical_Queries,Remote_sharing,5,0,Non Metro,Karnartaka,South,9,4,9,5,Platinum1
620,620,621,33,Female,Young,Jamnagar,164,Laptop/PC,Windows,Yes,3,6,57,22,47192,36337,23,1,4,8,Technical_Queries,Remote_sharing,4,0,Non Metro,Gujrat,West,5,3,5,5,Silver1
621,621,622,32,Male,Young,Hyderabad,157,Mobile/Tablet,iOS,No,2,6,38,15,86114,81808,5,1,12,0,Technical_Queries,Customer_support,5,0,Metro,Telangana,South,8,4,10,5,Platinum1
622,622,623,54,Male,Old,Coimbatore,145,Mobile/Tablet,Android,No,5,1,28,8,78227,60234,23,1,10,2,Technical_Queries,Customer_support,4,0,Metro,Andhra Pradesh,South,2,2,6,3,Gold1
623,623,624,39,Male,Middle,Pondicherry,156,Laptop/PC,Windows,Yes,4,7,36,10,33668,31984,5,1,4,8,Technical_Queries,Remote_sharing,4,0,Non Metro,Tamil Nadu,South,6,3,3,4,Silver1
624,624,625,44,Male,Middle,Agra,64,Laptop/PC,Windows,Yes,2,7,35,10,86114,69752,19,0,0,18,Product_upgrade,Customer_support,5,25834,Non Metro,Uttar Pradesh,North,4,4,6,4,Gold1
625,625,626,38,Female,Middle,Vasai-VirarCity,73,Mobile/Tablet,Android,Yes,2,7,30,9,86114,66307,23,1,8,4,Technical_Queries,Remote_sharing,4,0,Non Metro,Maharashtra,South,6,3,6,3,Gold1
626,626,627,55,Male,Old,Hyderabad,112,Mobile/Tablet,Android,No,3,1,27,8,47192,44832,5,0,0,17,Parts_change,Service_center,4,1782,Metro,Telangana,South,1,2,5,3,Silver1
627,627,628,34,Male,Young,Bangalore,205,Mobile/Tablet,Android,Yes,2,1,59,23,86114,81808,5,1,11,1,Technical_Queries,Customer_support,5,0,Metro,Karnartaka,South,4,4,6,5,Gold1
628,628,629,52,Male,Old,Jammu,121,Laptop/PC,Windows,Yes,5,1,23,6,78227,63363,19,1,5,7,Technical_Queries,Remote_sharing,4,0,Non Metro,Jammu and Kashmir,North,2,2,6,3,Gold1
629,629,630,54,Male,Old,Nanded,102,Laptop/PC,Windows,No,3,6,5,1,47192,36337,23,1,10,2,Technical_Queries,Customer_support,5,0,Non Metro,Maharashtra,South,1,2,5,2,Silver1
630,630,631,42,Female,Middle,Kanpur,84,Mobile/Tablet,iOS,Yes,2,6,36,10,86114,81808,5,1,4,8,Parts_change,Service_center,5,1110,Non Metro,Uttar Pradesh,North,6,3,10,4,Platinum1
631,631,632,39,Male,Middle,Indore,179,Mobile/Tablet,iOS,No,2,4,34,10,86114,69752,19,1,1,11,Parts_change,Service_center,4,820,Non Metro,Madhya Pradesh,West,7,4,10,4,Platinum1
632,632,633,24,Female,Young,Dehradun,148,Mobile/Tablet,iOS,Yes,2,6,49,19,86114,69752,19,0,0,27,Product_upgrade,Customer_support,4,25834,Non Metro,Uttrakhand,North,6,3,10,5,Platinum1
633,633,634,20,Male,Young,Ajmer,170,Mobile/Tablet,Android,Yes,2,6,25,10,86114,71474,17,1,11,1,Technical_Queries,Remote_sharing,5,0,Non Metro,Rajasthan,West,6,3,6,3,Gold1
634,634,635,46,Male,Old,Thiruvananthapuram,144,Laptop/PC,Linux,Yes,4,6,14,4,33668,27944,17,0,0,34,Product_upgrade,Customer_support,5,10100,Non Metro,Kerela,South,3,7,3,3,Silver2
635,635,636,60,Female,Old,Tiruvannamalai,128,Mobile/Tablet,Android,No,3,6,7,2,47192,36337,23,1,3,9,Technical_Queries,Customer_support,4,0,Non Metro,Andhra Pradesh,South,4,4,5,2,Silver1
636,636,637,53,Female,Old,Chennai,137,Mobile/Tablet,iOS,No,5,5,27,8,78227,74315,5,0,0,21,Parts_change,Service_center,5,2272,Metro,Tamil Nadu,South,3,2,10,3,Platinum1
637,637,638,43,Female,Middle,Ghaziabad,54,Laptop/PC,Linux,Yes,3,6,38,11,47192,44832,5,0,0,21,Parts_change,Service_center,5,1985,Non Metro,Uttar Pradesh,North,7,9,5,5,Silver2
638,638,639,46,Female,Old,Srinagar,103,Mobile/Tablet,iOS,No,3,1,6,1,47192,44832,5,0,0,15,Product_upgrade,Customer_support,3,14157,Non Metro,Jammu and Kashmir,North,4,4,9,2,Platinum1
639,639,640,41,Female,Middle,Aligarh,160,Laptop/PC,Windows,No,4,6,16,4,33668,25924,23,0,0,39,Product_upgrade,Customer_support,4,10100,Non Metro,Uttar Pradesh,North,6,3,3,3,Silver1
640,640,641,60,Female,Old,Bhubaneswar,117,Laptop/PC,Windows,No,5,5,2,0,78227,60234,23,0,0,22,Parts_change,Service_center,4,530,Non Metro,Orissa,East,4,4,6,2,Gold1
641,641,642,36,Male,Middle,Kottayam,89,Mobile/Tablet,iOS,No,3,7,29,8,47192,39169,17,1,5,7,Parts_change,Service_center,5,567,Non Metro,Kerela,South,5,3,9,3,Platinum1
642,642,643,52,Male,Old,Siliguri,100,Laptop/PC,Linux,Yes,3,6,24,7,47192,41528,12,0,0,36,Product_upgrade,Customer_support,3,14157,Non Metro,Assam,East,2,7,5,3,Silver2
