,Customer_id,Customer_age,Customer_sex,Customer_type,Customer_city,Visits,Device_used,Device_Platform,Existing_Customer,Product_id,product_visit,Days_in_cart,Viewd_in_cart,Price,Transcation_amount,discount_offered,Warranty,Warranty_period,Product_age,Support_type,Support_mode,Support_satisfaction,Revenue_Impact
809,810,20,1,Young,Tirupati,199,1,Windows,Yes,1,9,59,23,89528,74308,17,0,0,31,Parts_change,Service_center,5,1608
810,811,19,0,Young,Kannur,177,1,Windows,Yes,2,7,47,18,86114,69752,19,0,0,29,Product_upgrade,Customer_support,5,25834
811,812,21,1,Young,Moradabad,194,0,iOS,No,2,7,43,17,86114,69752,19,1,3,9,Technical_Queries,Customer_support,4,0
812,813,33,1,Young,Mangalore,187,0,iOS,No,2,7,60,24,86114,81808,5,0,0,15,Parts_change,Service_center,4,1799
813,814,60,0,Old,Durgapur,129,1,Windows,No,3,6,12,3,47192,44832,5,1,7,5,Technical_Queries,Remote_sharing,4,0
814,815,49,1,Old,Rajahmundry,122,0,iOS,No,4,3,22,6,33668,27271,19,0,0,37,Product_upgrade,Customer_support,2,10100
815,816,20,1,Young,Raipur,162,1,Windows,No,2,3,36,14,86114,69752,19,1,1,11,Technical_Queries,Remote_sharing,5,0
816,817,59,1,Old,Kurnool,125,1,Linux,Yes,3,6,18,5,47192,38225,19,0,0,38,Product_upgrade,Customer_support,3,14157
817,818,31,0,Young,Jamshedpur,136,0,iOS,No,3,4,46,18,47192,38225,19,1,0,12,Parts_change,Service_center,5,2425
818,819,27,1,Young,Salem,174,0,iOS,Yes,1,4,54,21,89528,68936,23,1,5,7,Parts_change,Service_center,4,1799
819,820,60,0,Old,Thrissur,118,0,iOS,No,3,3,14,4,47192,39169,17,1,11,1,Technical_Queries,Remote_sharing,5,0
820,821,55,0,Old,Ahmedabad,119,0,Android,Yes,4,5,16,4,33668,29627,12,1,11,1,Technical_Queries,Customer_support,4,0
821,822,26,0,Young,Bijapur,171,1,Linux,No,2,9,55,22,86114,75780,12,1,3,9,Parts_change,Service_center,4,1108
822,823,53,1,Old,Kakinada,112,1,Linux,No,3,1,29,8,47192,39169,17,1,4,8,Technical_Queries,Remote_sharing,4,0
823,824,40,1,Middle,Asansol,151,1,Windows,No,3,8,30,9,47192,36337,23,1,6,6,Technical_Queries,Remote_sharing,4,0
824,825,33,0,Young,Ujjain,134,1,Windows,No,0,4,55,22,56323,53506,5,1,7,5,Technical_Queries,Customer_support,4,0
825,826,29,1,Young,Kannur,143,0,iOS,Yes,1,4,39,15,89528,72517,19,0,0,34,Parts_change,Service_center,4,851
826,827,56,1,Old,Asansol,135,0,iOS,Yes,3,5,9,2,47192,36337,23,0,0,27,Parts_change,Service_center,5,2223
827,828,19,1,Young,Kanpur,191,1,Linux,No,1,5,55,22,89528,74308,17,1,9,3,Technical_Queries,Customer_support,4,0
828,829,49,1,Old,Aurangabad,140,0,iOS,No,4,6,20,6,33668,27944,17,0,0,17,Parts_change,Service_center,4,2419
829,830,33,0,Young,Varanasi,166,0,Android,Yes,0,6,45,18,56323,46748,17,0,0,21,Product_upgrade,Customer_support,3,16896
830,831,48,1,Old,Allahabad,150,1,Linux,Yes,5,5,5,1,78227,63363,19,1,1,11,Technical_Queries,Remote_sharing,4,0
831,832,46,0,Old,Ujjain,122,0,iOS,No,4,6,23,6,33668,29627,12,1,9,3,Technical_Queries,Customer_support,5,0
832,833,18,1,Young,Mathura,183,0,Android,No,1,6,42,16,89528,85051,5,0,0,26,Parts_change,Service_center,5,763
833,834,34,1,Young,Jalandhar,130,1,Windows,Yes,1,6,35,14,89528,72517,19,1,8,4,Technical_Queries,Customer_support,5,0
834,835,59,0,Old,Guntur,127,1,Windows,Yes,3,5,20,6,47192,39169,17,0,0,21,Parts_change,Service_center,4,1817
835,836,32,0,Young,Mumbai,159,0,Android,No,1,10,41,16,89528,85051,5,1,7,5,Technical_Queries,Customer_support,5,0
836,837,32,0,Young,Noida,193,0,Android,No,3,10,43,17,47192,39169,17,1,3,9,Technical_Queries,Customer_support,4,0
837,838,49,1,Old,Ludhiana,143,1,Linux,No,5,1,6,1,78227,60234,23,1,7,5,Technical_Queries,Customer_support,5,0
838,839,60,1,Old,Mangalore,122,0,iOS,Yes,5,6,24,7,78227,74315,5,1,7,5,Technical_Queries,Remote_sharing,4,0
839,840,21,0,Young,Rajkot,130,0,Android,No,3,6,49,19,47192,41528,12,0,0,32,Product_upgrade,Customer_support,4,14157
840,841,32,1,Young,Rajahmundry,142,0,Android,No,0,6,28,11,56323,53506,5,1,12,0,Technical_Queries,Remote_sharing,5,0
841,842,42,1,Middle,Pondicherry,118,1,Linux,Yes,4,6,31,9,33668,27944,17,0,0,21,Parts_change,Service_center,5,1788
842,843,44,1,Middle,Tirunelveli,88,0,iOS,Yes,2,8,32,9,86114,69752,19,1,4,8,Technical_Queries,Remote_sharing,5,0
843,844,60,1,Old,Goa,130,0,iOS,Yes,4,5,4,1,33668,27271,19,1,3,9,Parts_change,Service_center,4,2369
844,845,19,0,Young,Varanasi,205,1,Windows,Yes,3,10,50,20,47192,38225,19,1,0,12,Parts_change,Service_center,4,1227
845,846,58,0,Old,Vijayawada,145,1,Windows,No,4,3,10,3,33668,31984,5,0,0,17,Parts_change,Service_center,4,1354
846,847,20,1,Young,Ujjain,138,0,Android,Yes,0,3,53,21,56323,46748,17,1,3,9,Technical_Queries,Customer_support,5,0
847,848,25,1,Young,Ahmedabad,173,0,Android,Yes,0,3,29,11,56323,53506,5,1,3,9,Parts_change,Service_center,5,646
848,849,58,1,Old,Varanasi,144,1,Windows,No,3,6,19,5,47192,36337,23,0,0,27,Product_upgrade,Customer_support,3,14157
849,850,30,1,Young,Vijayawada,145,1,Windows,No,1,6,33,13,89528,72517,19,1,4,8,Technical_Queries,Customer_support,5,0
850,851,58,1,Old,Bhavnagar,104,1,Linux,No,4,5,12,3,33668,27944,17,1,2,10,Parts_change,Service_center,4,1705
851,852,42,0,Middle,Jamshedpur,111,0,Android,Yes,4,4,17,5,33668,25924,23,0,0,34,Product_upgrade,Customer_support,4,10100
852,853,40,0,Middle,Bhopal,70,1,Windows,No,4,7,36,10,33668,31984,5,1,8,4,Technical_Queries,Remote_sharing,4,0
853,854,56,0,Old,Bhopal,112,0,Android,Yes,3,1,24,7,47192,44832,5,0,0,21,Product_upgrade,Customer_support,3,14157
854,855,53,1,Old,Chandigarh,108,1,Linux,No,5,1,11,3,78227,68839,12,1,10,2,Technical_Queries,Remote_sharing,4,0
855,856,56,0,Old,Bhubaneswar,130,0,Android,Yes,5,5,14,4,78227,60234,23,1,11,1,Technical_Queries,Remote_sharing,5,0
856,857,58,0,Old,Jamnagar,127,1,Linux,Yes,3,3,20,6,47192,38225,19,1,4,8,Technical_Queries,Customer_support,5,0
857,858,48,0,Old,Kozhikode,142,1,Windows,No,3,1,26,7,47192,39169,17,1,10,2,Technical_Queries,Remote_sharing,5,0
858,859,55,1,Old,Bhilai,130,0,iOS,No,5,3,8,2,78227,64928,17,1,3,9,Technical_Queries,Customer_support,4,0
859,860,31,1,Young,Gwalior,191,1,Linux,No,0,3,38,15,56323,46748,17,0,0,17,Parts_change,Service_center,5,715
860,861,42,0,Middle,Visakhapatnam,136,0,Android,No,4,7,30,9,33668,29627,12,1,1,11,Parts_change,Service_center,5,847
861,862,29,1,Young,Gurgaon,220,1,Linux,No,2,7,58,23,86114,81808,5,0,0,38,Product_upgrade,Customer_support,2,25834
862,863,26,1,Young,Gurgaon,150,0,Android,Yes,0,7,54,21,56323,49564,12,0,0,35,Parts_change,Service_center,4,1681
863,864,42,0,Middle,Kakinada,142,1,Windows,No,4,7,17,5,33668,25924,23,0,0,37,Product_upgrade,Customer_support,5,10100
864,865,41,1,Middle,Guntur,127,0,Android,Yes,4,8,38,11,33668,25924,23,0,0,36,Product_upgrade,Customer_support,2,10100
865,866,60,1,Old,Faridabad,149,0,Android,Yes,5,6,3,0,78227,60234,23,1,1,11,Technical_Queries,Customer_support,4,0
866,867,47,0,Old,Palakkad,117,0,iOS,Yes,4,1,1,0,33668,27271,19,1,11,1,Technical_Queries,Customer_support,4,0
867,868,27,1,Young,Hubli–Dharwad,173,1,Windows,Yes,2,1,31,12,86114,66307,23,1,10,2,Technical_Queries,Customer_support,5,0
868,869,22,0,Young,Ujjain,193,0,Android,No,1,9,50,20,89528,85051,5,0,0,35,Product_upgrade,Customer_support,4,26858
869,870,26,1,Young,Lucknow,205,0,iOS,Yes,2,9,29,11,86114,75780,12,1,6,6,Technical_Queries,Customer_support,4,0
870,871,34,1,Young,Raipur,176,0,Android,No,0,9,26,10,56323,43368,23,0,0,24,Product_upgrade,Customer_support,3,16896
871,872,52,0,Old,Patna,111,1,Windows,No,4,5,7,2,33668,27271,19,1,9,3,Technical_Queries,Remote_sharing,4,0
872,873,18,0,Young,Raipur,214,0,Android,No,0,9,55,22,56323,49564,12,1,2,10,Technical_Queries,Customer_support,5,0
873,874,22,1,Young,Jaipur,138,0,Android,No,1,9,43,17,89528,68936,23,1,10,2,Technical_Queries,Customer_support,5,0
874,875,42,0,Middle,Vijayawada,126,1,Windows,Yes,4,3,34,10,33668,31984,5,1,3,9,Parts_change,Service_center,4,1027
875,876,19,0,Young,Srinagar,153,0,iOS,Yes,2,9,51,20,86114,71474,17,0,0,22,Product_upgrade,Customer_support,4,25834
876,877,36,0,Middle,Kollam,89,0,iOS,No,4,6,26,7,33668,25924,23,1,4,8,Parts_change,Service_center,5,1917
877,878,55,0,Old,Moradabad,111,0,iOS,No,4,3,12,3,33668,25924,23,1,9,3,Technical_Queries,Customer_support,5,0
878,879,49,1,Old,Jaipur,146,0,iOS,Yes,5,1,12,3,78227,60234,23,1,6,6,Technical_Queries,Remote_sharing,4,0
879,880,19,0,Young,BokaroSteelCity,156,1,Windows,Yes,1,4,41,16,89528,68936,23,1,9,3,Technical_Queries,Remote_sharing,5,0
880,881,46,0,Old,Jamnagar,115,1,Linux,No,3,1,7,2,47192,44832,5,0,0,18,Product_upgrade,Customer_support,5,14157
881,882,49,1,Old,Tiruppur,125,1,Windows,No,4,3,26,7,33668,27271,19,1,10,2,Technical_Queries,Remote_sharing,5,0
882,883,52,0,Old,Tiruvannamalai,110,1,Linux,No,5,3,3,0,78227,74315,5,0,0,35,Parts_change,Service_center,4,1284
883,884,51,1,Old,Malappuram,124,1,Linux,No,5,6,7,2,78227,63363,19,1,11,1,Technical_Queries,Remote_sharing,5,0
884,885,31,0,Young,Nagpur,156,0,iOS,No,0,6,55,22,56323,53506,5,1,1,11,Parts_change,Service_center,5,1937
885,886,51,0,Old,Kollam,114,0,iOS,Yes,3,1,12,3,47192,36337,23,1,2,10,Parts_change,Service_center,4,1662
886,887,33,0,Young,Jodhpur,177,0,Android,Yes,3,4,43,17,47192,44832,5,1,2,10,Parts_change,Service_center,5,1838
887,888,23,0,Young,Thiruvananthapuram,189,1,Windows,No,1,9,44,17,89528,74308,17,1,1,11,Parts_change,Service_center,5,975
888,889,25,1,Young,Ranchi,198,1,Linux,Yes,2,9,31,12,86114,66307,23,0,0,24,Product_upgrade,Customer_support,4,25834
889,890,37,1,Middle,Srinagar,179,1,Linux,Yes,2,6,12,3,86114,81808,5,1,2,10,Parts_change,Service_center,5,601
890,891,30,0,Young,Raipur,219,0,iOS,Yes,2,9,59,23,86114,75780,12,1,3,9,Technical_Queries,Customer_support,5,0
891,892,43,1,Middle,Belgaum,180,0,iOS,No,4,6,28,8,33668,25924,23,1,7,5,Technical_Queries,Customer_support,4,0
892,893,31,1,Young,Jaipur,177,1,Windows,No,2,6,37,14,86114,81808,5,0,0,24,Parts_change,Service_center,5,2102
893,894,60,1,Old,Siliguri,127,0,Android,No,3,1,21,6,47192,44832,5,1,12,0,Technical_Queries,Remote_sharing,5,0
894,895,37,1,Middle,Surat,139,1,Windows,No,2,4,35,10,86114,81808,5,1,11,1,Technical_Queries,Remote_sharing,4,0
895,896,39,1,Middle,Mathura,62,0,iOS,Yes,3,6,26,7,47192,41528,12,1,3,9,Parts_change,Service_center,4,755
896,897,29,1,Young,Kollam,179,0,Android,No,2,6,29,11,86114,71474,17,0,0,28,Parts_change,Service_center,5,2128
897,898,29,0,Young,Firozabad,180,1,Windows,No,0,7,58,23,56323,53506,5,0,0,31,Parts_change,Service_center,5,536
898,899,46,1,Old,Goa,147,1,Windows,Yes,3,5,4,1,47192,44832,5,0,0,24,Product_upgrade,Customer_support,3,14157
899,900,54,0,Old,Kolhapur,142,0,iOS,Yes,5,5,11,3,78227,74315,5,0,0,17,Parts_change,Service_center,5,986
900,901,36,0,Middle,Agra,75,0,iOS,No,2,3,40,12,86114,69752,19,1,7,5,Technical_Queries,Customer_support,4,0
901,902,25,1,Young,Vellore,219,0,Android,No,1,3,31,12,89528,72517,19,1,2,10,Technical_Queries,Customer_support,4,0
902,903,32,0,Young,Siliguri,176,0,Android,Yes,1,4,55,22,89528,68936,23,0,0,35,Parts_change,Service_center,4,1752
903,904,57,1,Old,Erode,115,1,Windows,No,3,1,30,9,47192,38225,19,0,0,14,Product_upgrade,Customer_support,5,14157
904,905,24,1,Young,Tiruvannamalai,169,0,iOS,No,2,1,39,15,86114,75780,12,0,0,15,Product_upgrade,Customer_support,3,25834
905,906,27,1,Young,Nanded,204,1,Linux,No,1,1,50,20,89528,68936,23,1,4,8,Parts_change,Service_center,5,1708
906,907,20,0,Young,Hubli–Dharwad,189,1,Windows,No,2,4,58,23,86114,75780,12,0,0,38,Product_upgrade,Customer_support,3,25834
907,908,42,1,Middle,Rajahmundry,85,1,Windows,Yes,3,4,30,9,47192,44832,5,1,0,12,Technical_Queries,Remote_sharing,4,0
908,909,60,0,Old,Kolhapur,126,1,Linux,Yes,5,6,7,2,78227,60234,23,0,0,27,Product_upgrade,Customer_support,2,23468
909,910,26,0,Young,Ghaziabad,177,1,Linux,Yes,2,4,41,16,86114,69752,19,1,8,4,Technical_Queries,Customer_support,4,0
910,911,44,0,Middle,Pondicherry,144,0,Android,No,3,4,19,5,47192,41528,12,1,11,1,Technical_Queries,Customer_support,5,0
911,912,43,1,Middle,Gulbarga,76,1,Linux,Yes,3,7,14,4,47192,38225,19,1,1,11,Technical_Queries,Customer_support,5,0
912,913,39,0,Middle,Firozabad,165,1,Linux,Yes,4,8,38,11,33668,27944,17,1,6,6,Technical_Queries,Customer_support,4,0
913,914,44,1,Middle,Gulbarga,150,1,Linux,Yes,4,6,40,12,33668,29627,12,1,11,1,Technical_Queries,Remote_sharing,4,0
914,915,24,0,Young,Ranchi,144,0,Android,No,3,7,51,20,47192,39169,17,0,0,34,Parts_change,Service_center,4,682
915,916,31,0,Young,Aligarh,219,0,iOS,Yes,0,6,49,19,56323,45621,19,1,10,2,Technical_Queries,Remote_sharing,5,0
916,917,60,1,Old,Firozabad,108,1,Windows,No,3,3,6,1,47192,38225,19,1,4,8,Technical_Queries,Remote_sharing,5,0
917,918,40,1,Middle,Ujjain,79,1,Linux,Yes,3,7,30,9,47192,39169,17,1,2,10,Parts_change,Service_center,4,1144
918,919,53,0,Old,Mysore,120,0,Android,Yes,5,3,17,5,78227,60234,23,0,0,32,Parts_change,Service_center,4,1671
919,920,22,1,Young,Jodhpur,179,1,Linux,No,2,3,51,20,86114,66307,23,0,0,38,Product_upgrade,Customer_support,5,25834
920,921,18,1,Young,Pune,198,0,Android,No,2,3,53,21,86114,75780,12,0,0,32,Parts_change,Service_center,4,711
921,922,18,1,Young,Pondicherry,135,0,Android,Yes,2,3,25,10,86114,81808,5,0,0,30,Product_upgrade,Customer_support,4,25834
922,923,37,1,Middle,Jhansi,99,1,Linux,No,2,3,29,8,86114,69752,19,1,10,2,Technical_Queries,Customer_support,5,0
923,924,51,1,Old,Jaipur,110,1,Windows,No,3,3,28,8,47192,36337,23,0,0,33,Parts_change,Service_center,5,1117
924,925,33,0,Young,Jhansi,194,1,Linux,Yes,0,6,49,19,56323,49564,12,0,0,32,Parts_change,Service_center,4,1642
925,926,55,0,Old,Durgapur,140,1,Windows,No,3,1,30,9,47192,39169,17,0,0,14,Product_upgrade,Customer_support,5,14157
926,927,47,1,Old,Mathura,104,1,Linux,No,3,1,18,5,47192,36337,23,0,0,17,Product_upgrade,Customer_support,5,14157
927,928,45,1,Middle,Meerut,114,0,Android,Yes,2,7,33,9,86114,66307,23,1,10,2,Technical_Queries,Customer_support,4,0
928,929,52,0,Old,Aligarh,126,1,Windows,Yes,4,3,7,2,33668,27271,19,1,4,8,Technical_Queries,Remote_sharing,4,0
929,930,53,0,Old,Bhavnagar,130,0,iOS,No,4,6,17,5,33668,29627,12,1,4,8,Parts_change,Service_center,4,1690
930,931,50,0,Old,Moradabad,128,1,Windows,Yes,4,6,4,1,33668,27271,19,1,8,4,Technical_Queries,Customer_support,4,0
931,932,33,0,Young,Aligarh,134,1,Windows,No,3,6,43,17,47192,38225,19,0,0,39,Product_upgrade,Customer_support,2,14157
932,933,57,1,Old,Kanpur,114,0,Android,No,3,5,2,0,47192,44832,5,0,0,31,Parts_change,Service_center,5,651
933,934,28,1,Young,Chandigarh,181,0,iOS,Yes,2,5,48,19,86114,66307,23,1,7,5,Technical_Queries,Customer_support,4,0
934,935,36,1,Middle,Mathura,71,0,iOS,No,3,7,26,7,47192,44832,5,0,0,20,Product_upgrade,Customer_support,3,14157
935,936,35,0,Middle,Bhiwandi,153,0,iOS,No,3,6,34,10,47192,44832,5,1,0,12,Parts_change,Service_center,4,1458
936,937,25,0,Young,Guwahati,135,1,Linux,Yes,0,4,53,21,56323,43368,23,1,1,11,Technical_Queries,Customer_support,4,0
937,938,23,0,Young,Kannur,182,1,Linux,No,0,10,46,18,56323,46748,17,0,0,24,Parts_change,Service_center,4,2142
938,939,45,1,Middle,Gulbarga,115,0,Android,No,2,4,37,11,86114,66307,23,0,0,26,Parts_change,Service_center,4,1533
939,940,52,0,Old,Jabalpur,114,1,Windows,No,4,3,11,3,33668,25924,23,1,0,12,Technical_Queries,Customer_support,4,0
940,941,41,0,Middle,Amravati,176,0,Android,Yes,2,7,16,4,86114,81808,5,0,0,17,Parts_change,Service_center,4,2307
941,942,56,0,Old,Mysore,107,1,Linux,No,3,6,19,5,47192,44832,5,0,0,18,Product_upgrade,Customer_support,3,14157
942,943,28,0,Young,Vasai-VirarCity,212,0,iOS,No,1,9,55,22,89528,72517,19,1,6,6,Technical_Queries,Customer_support,4,0
943,944,49,0,Old,Gwalior,108,1,Linux,No,3,3,4,1,47192,39169,17,1,10,2,Technical_Queries,Remote_sharing,5,0
944,945,39,1,Middle,Kolhapur,112,0,iOS,Yes,3,8,29,8,47192,39169,17,1,12,0,Technical_Queries,Remote_sharing,4,0
945,946,34,1,Young,Rajkot,186,0,Android,Yes,0,8,49,19,56323,43368,23,1,1,11,Technical_Queries,Customer_support,4,0
946,947,54,0,Old,Vadodara,100,0,Android,Yes,3,5,9,2,47192,36337,23,0,0,20,Parts_change,Service_center,5,785
947,948,39,1,Middle,Ranchi,134,0,iOS,No,4,6,11,3,33668,29627,12,0,0,34,Parts_change,Service_center,5,2301
948,949,30,1,Young,Vijayawada,200,0,iOS,Yes,2,6,29,11,86114,75780,12,0,0,36,Product_upgrade,Customer_support,2,25834
949,950,58,0,Old,Vadodara,137,1,Windows,Yes,5,3,13,3,78227,60234,23,1,2,10,Parts_change,Service_center,5,1307
950,951,41,1,Middle,Amritsar,178,1,Windows,Yes,4,3,26,7,33668,31984,5,0,0,30,Parts_change,Service_center,4,1986
951,952,59,0,Old,Dehradun,122,0,iOS,Yes,4,5,4,1,33668,25924,23,1,3,9,Technical_Queries,Customer_support,4,0
952,953,28,0,Young,Moradabad,165,1,Linux,Yes,1,10,45,18,89528,74308,17,0,0,17,Parts_change,Service_center,5,697
953,954,45,1,Middle,Jamshedpur,139,1,Linux,No,2,3,39,11,86114,66307,23,0,0,39,Product_upgrade,Customer_support,3,25834
954,955,43,1,Middle,Ujjain,58,1,Windows,No,3,3,12,3,47192,41528,12,1,1,11,Parts_change,Service_center,4,1008
955,956,59,0,Old,Mumbai,112,0,iOS,No,4,1,9,2,33668,27944,17,1,0,12,Technical_Queries,Customer_support,5,0
956,957,40,0,Middle,Jalandhar,171,0,Android,No,2,6,35,10,86114,75780,12,0,0,31,Parts_change,Service_center,4,753
957,958,32,1,Young,Raipur,168,0,iOS,No,0,6,28,11,56323,45621,19,0,0,36,Product_upgrade,Customer_support,2,16896
958,959,30,1,Young,Raipur,180,1,Windows,Yes,2,6,50,20,86114,81808,5,0,0,27,Product_upgrade,Customer_support,2,25834
959,960,34,1,Young,Durgapur,151,1,Linux,No,0,6,57,22,56323,49564,12,0,0,38,Product_upgrade,Customer_support,3,16896
960,961,18,0,Young,Raipur,158,1,Linux,No,0,7,52,20,56323,46748,17,1,4,8,Parts_change,Service_center,4,454
961,962,28,0,Young,Kanpur,198,1,Windows,Yes,2,9,59,23,86114,69752,19,1,1,11,Parts_change,Service_center,4,1531
962,963,34,1,Young,Jamshedpur,143,1,Windows,No,2,9,48,19,86114,69752,19,0,0,27,Product_upgrade,Customer_support,5,25834
963,964,39,0,Middle,Jamshedpur,149,0,Android,No,2,7,24,7,86114,75780,12,0,0,21,Parts_change,Service_center,5,1003
964,965,54,0,Old,Hubli–Dharwad,120,1,Windows,Yes,3,3,13,3,47192,39169,17,1,2,10,Technical_Queries,Customer_support,5,0
965,966,54,0,Old,BokaroSteelCity,114,0,Android,Yes,3,6,4,1,47192,39169,17,1,2,10,Parts_change,Service_center,5,2274
966,967,27,0,Young,Bhilai,214,0,iOS,No,2,10,48,19,86114,71474,17,1,1,11,Technical_Queries,Customer_support,4,0
967,968,44,0,Middle,Tiruppur,70,0,iOS,No,2,7,36,10,86114,81808,5,1,10,2,Technical_Queries,Remote_sharing,5,0
968,969,30,1,Young,Jamnagar,132,0,Android,No,2,7,51,20,86114,81808,5,1,10,2,Technical_Queries,Remote_sharing,4,0
969,970,40,0,Middle,Nanded,140,1,Windows,No,2,8,35,10,86114,66307,23,0,0,36,Product_upgrade,Customer_support,5,25834
970,971,37,1,Middle,Ujjain,117,0,iOS,Yes,3,7,36,10,47192,36337,23,1,2,10,Parts_change,Service_center,5,1813
971,972,27,1,Young,Patna,192,1,Linux,No,0,7,41,16,56323,53506,5,1,3,9,Parts_change,Service_center,4,1667
972,973,58,1,Old,Siliguri,121,1,Windows,Yes,4,6,24,7,33668,27271,19,1,4,8,Technical_Queries,Customer_support,4,0
973,974,47,0,Old,Jodhpur,114,0,iOS,No,3,3,27,8,47192,39169,17,0,0,16,Product_upgrade,Customer_support,2,14157
974,975,46,0,Old,Chennai,103,1,Windows,Yes,5,3,25,7,78227,63363,19,1,2,10,Parts_change,Service_center,5,1954
975,976,31,0,Young,Kakinada,178,0,Android,No,1,4,57,22,89528,74308,17,0,0,28,Parts_change,Service_center,4,1174
976,977,59,0,Old,Kanpur,103,0,Android,No,5,5,15,4,78227,60234,23,1,8,4,Technical_Queries,Remote_sharing,4,0
977,978,52,0,Old,Patna,110,1,Windows,No,4,5,10,3,33668,25924,23,0,0,17,Product_upgrade,Customer_support,3,10100
978,979,40,0,Middle,Kannur,144,0,iOS,Yes,2,8,21,6,86114,66307,23,0,0,30,Product_upgrade,Customer_support,2,25834
979,980,54,0,Old,Malappuram,122,0,iOS,Yes,5,6,7,2,78227,60234,23,0,0,18,Product_upgrade,Customer_support,2,23468
980,981,38,0,Middle,Bijapur,127,1,Windows,No,2,7,17,5,86114,71474,17,1,0,12,Parts_change,Service_center,5,851
981,982,49,0,Old,Mysore,137,1,Windows,Yes,3,1,19,5,47192,38225,19,1,8,4,Technical_Queries,Customer_support,4,0
982,983,24,1,Young,Hyderabad,138,0,iOS,Yes,1,1,44,17,89528,68936,23,1,9,3,Technical_Queries,Customer_support,5,0
983,984,49,1,Old,Allahabad,114,1,Linux,Yes,3,1,22,6,47192,36337,23,1,9,3,Technical_Queries,Remote_sharing,5,0
984,985,35,0,Old,Surat,199,1,Linux,Yes,3,6,17,5,47192,44832,5,0,0,21,Product_upgrade,Customer_support,4,14157
985,986,34,1,Young,Kakinada,155,0,iOS,Yes,0,6,42,16,56323,53506,5,1,6,6,Technical_Queries,Customer_support,4,0
986,987,50,0,Old,Dhanbad,145,1,Windows,No,4,3,29,8,33668,27944,17,1,0,12,Parts_change,Service_center,5,1719
987,988,33,1,Young,Madurai,215,1,Windows,No,2,3,55,22,86114,66307,23,1,6,6,Technical_Queries,Remote_sharing,4,0
988,989,36,0,Middle,Visakhapatnam,108,0,Android,Yes,3,8,16,4,47192,41528,12,1,10,2,Technical_Queries,Customer_support,5,0
989,990,41,1,Middle,Amritsar,112,1,Windows,Yes,3,6,10,3,47192,41528,12,0,0,37,Product_upgrade,Customer_support,5,14157
990,991,25,0,Young,Guwahati,209,0,Android,Yes,0,7,55,22,56323,49564,12,0,0,31,Parts_change,Service_center,4,1415
991,992,43,1,Middle,Vadodara,147,0,iOS,No,4,6,28,8,33668,27944,17,0,0,14,Parts_change,Service_center,4,1961
992,993,39,1,Middle,Mysore,173,0,iOS,No,4,3,38,11,33668,27271,19,1,4,8,Technical_Queries,Customer_support,4,0
993,994,28,0,Young,Bikaner,184,1,Windows,Yes,2,10,60,24,86114,81808,5,0,0,35,Parts_change,Service_center,5,533
994,995,42,1,Middle,Jhansi,173,1,Windows,No,4,8,29,8,33668,27944,17,0,0,33,Product_upgrade,Customer_support,3,10100
995,996,33,1,Young,Jamnagar,133,1,Linux,Yes,2,8,48,19,86114,69752,19,0,0,32,Parts_change,Service_center,5,2368
996,997,32,0,Young,Hyderabad,206,0,Android,Yes,3,9,50,20,47192,44832,5,1,8,4,Technical_Queries,Customer_support,5,0
997,998,47,0,Old,Raipur,102,1,Windows,Yes,5,1,28,8,78227,60234,23,1,10,2,Technical_Queries,Customer_support,4,0
998,999,60,0,Old,Jabalpur,110,1,Linux,No,4,1,8,2,33668,27944,17,1,12,0,Technical_Queries,Customer_support,4,0
999,1000,43,0,Middle,Delhi,86,1,Windows,Yes,4,7,15,4,33668,27271,19,0,0,39,Product_upgrade,Customer_support,3,10100
